track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,combined,date,peak_position,weeks_on_chart,current_position
shape of you,ed sheeran,1,2017,1,6,32181,10,3562543890.0,33,0,"6,808",7,0,96,C#,Minor,83,93,65,58,0,9,8,shape of you ed sheeran,2018-01-01,1,50,24
shape of you,ed sheeran,1,2017,1,6,32181,10,3562543890.0,33,0,"6,808",7,0,96,C#,Minor,83,93,65,58,0,9,8,shape of you ed sheeran,2018-02-01,1,55,22
shape of you,ed sheeran,1,2017,1,6,32181,10,3562543890.0,33,0,"6,808",7,0,96,C#,Minor,83,93,65,58,0,9,8,shape of you ed sheeran,2018-03-01,1,59,24
night changes,one direction,1,2014,11,17,7124,18,1131090940.0,60,20,2,0,,120,G#,Major,67,40,52,86,0,12,4,night changes one direction,2014-12-01,55,1,55
night changes,one direction,1,2014,11,17,7124,18,1131090940.0,60,20,2,0,,120,G#,Major,67,40,52,86,0,12,4,night changes one direction,2015-01-01,31,5,50
night changes,one direction,1,2014,11,17,7124,18,1131090940.0,60,20,2,0,,120,G#,Major,67,40,52,86,0,12,4,night changes one direction,2015-02-01,31,10,46
night changes,one direction,1,2014,11,17,7124,18,1131090940.0,60,20,2,0,,120,G#,Major,67,40,52,86,0,12,4,night changes one direction,2015-03-01,31,14,55
night changes,one direction,1,2014,11,17,7124,18,1131090940.0,60,20,2,0,,120,G#,Major,67,40,52,86,0,12,4,night changes one direction,2015-04-01,31,18,45
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2019-10-01,4,4,8
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2019-11-01,4,8,4
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2019-12-01,1,13,1
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-01-01,1,17,5
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-02-01,1,21,4
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-03-01,1,26,3
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-04-01,1,30,5
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-05-01,1,34,6
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-06-01,1,39,11
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-07-01,1,43,10
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-08-01,1,47,18
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-09-01,1,52,16
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-10-01,1,56,17
circles,post malone,1,2019,8,30,19664,16,2132335812.0,391,73,633,3,37,120,,Major,70,59,75,24,0,9,4,circles post malone,2020-11-01,1,61,18
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2010-08-01,43,1,43
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2010-09-01,9,5,9
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2010-10-01,1,9,1
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2010-11-01,1,14,2
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2010-12-01,1,18,7
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-01-01,1,22,6
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-02-01,1,27,12
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-03-01,1,31,14
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-04-01,1,35,30
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-05-01,1,40,39
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-06-01,1,44,37
just the way you are,bruno mars,1,2010,1,1,21106,13,1641426668.0,82,0,"2,946",0,0,109,F,Major,63,46,85,1,0,9,5,just the way you are bruno mars,2011-07-01,1,48,48
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2014-09-01,87,2,87
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2014-10-01,69,6,70
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2014-11-01,33,10,33
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2014-12-01,3,15,3
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-01-01,2,19,2
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-02-01,2,24,3
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-03-01,2,28,5
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-04-01,2,32,12
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-05-01,2,36,26
take me to church,hozier,1,2013,9,13,23804,31,2135158446.0,187,99,"4,623",1,0,129,E,Minor,57,41,66,63,0,12,5,take me to church hozier,2015-06-01,2,41,48
shut up my moms calling,hotel ugly,1,2020,2,10,1788,14,405136812.0,1,50,19,0,19,139,A,Minor,48,37,41,32,0,10,10,shut up my moms calling hotel ugly,2023-02-01,68,4,76
shut up my moms calling,hotel ugly,1,2020,2,10,1788,14,405136812.0,1,50,19,0,19,139,A,Minor,48,37,41,32,0,10,10,shut up my moms calling hotel ugly,2023-03-01,68,8,98
ditto,newjeans,1,2022,12,19,1154,22,397582059.0,28,125,11,1,51,134,F#,Minor,81,18,64,3,0,10,11,ditto newjeans,2023-02-01,85,3,89
eyes closed,ed sheeran,1,2023,3,23,2915,30,195576623.0,116,69,107,3,675,107,D,Major,78,39,53,30,0,11,6,eyes closed ed sheeran,2023-05-01,26,5,45
eyes closed,ed sheeran,1,2023,3,23,2915,30,195576623.0,116,69,107,3,675,107,D,Major,78,39,53,30,0,11,6,eyes closed ed sheeran,2023-06-01,19,9,31
eyes closed,ed sheeran,1,2023,3,23,2915,30,195576623.0,116,69,107,3,675,107,D,Major,78,39,53,30,0,11,6,eyes closed ed sheeran,2023-07-01,19,13,27
eyes closed,ed sheeran,1,2023,3,23,2915,30,195576623.0,116,69,107,3,675,107,D,Major,78,39,53,30,0,11,6,eyes closed ed sheeran,2023-08-01,19,18,44
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-02-01,49,4,49
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-03-01,17,8,17
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-04-01,9,12,9
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-05-01,9,17,16
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-06-01,9,21,29
players,coi leray,1,2022,11,30,4096,6,335074782.0,118,48,143,0,240,105,F#,Major,95,62,52,3,0,5,16,players coi leray,2023-07-01,9,25,48
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2022-08-01,11,4,11
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2022-09-01,3,8,3
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2022-10-01,2,12,2
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2022-11-01,1,17,12
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2022-12-01,1,21,4
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2023-01-01,1,26,30
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2023-02-01,1,30,17
bad habit,steve lacy,1,2022,6,29,8186,12,822633917.0,155,72,131,16,29,169,C#,Major,69,69,51,63,0,38,4,bad habit steve lacy,2023-03-01,1,34,30
search & rescue,drake,1,2023,4,7,2066,6,175097833.0,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,search & rescue drake,2023-05-01,2,3,12
search & rescue,drake,1,2023,4,7,2066,6,175097833.0,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,search & rescue drake,2023-06-01,2,7,16
search & rescue,drake,1,2023,4,7,2066,6,175097833.0,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,search & rescue drake,2023-07-01,2,11,25
search & rescue,drake,1,2023,4,7,2066,6,175097833.0,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,search & rescue drake,2023-08-01,2,16,35
search & rescue,drake,1,2023,4,7,2066,6,175097833.0,58,70,43,0,182,142,A#,Minor,82,54,44,6,0,33,7,search & rescue drake,2023-09-01,2,20,38
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2022-11-01,2,1,2
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2022-12-01,2,5,26
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2023-01-01,2,10,64
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2023-02-01,2,14,30
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2023-03-01,2,18,22
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2023-04-01,2,22,17
lavender haze,taylor swift,1,2022,10,21,3763,8,488386797.0,51,43,38,10,1,97,A#,Major,73,10,44,26,0,16,8,lavender haze taylor swift,2023-05-01,2,27,35
efecto,bad bunny,1,2022,5,6,4004,33,1047480053.0,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,efecto bad bunny,2022-06-01,34,3,63
efecto,bad bunny,1,2022,5,6,4004,33,1047480053.0,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,efecto bad bunny,2022-07-01,34,7,45
efecto,bad bunny,1,2022,5,6,4004,33,1047480053.0,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,efecto bad bunny,2022-08-01,34,12,44
efecto,bad bunny,1,2022,5,6,4004,33,1047480053.0,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,efecto bad bunny,2022-09-01,34,16,35
efecto,bad bunny,1,2022,5,6,4004,33,1047480053.0,34,65,43,6,2,98,G,Minor,80,23,48,14,0,6,5,efecto bad bunny,2022-10-01,34,20,47
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2022-11-01,48,2,48
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2022-12-01,21,6,21
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-01-01,21,11,53
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-02-01,12,15,12
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-03-01,10,19,11
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-04-01,10,23,19
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-05-01,10,28,39
just wanna rock,lil uzi vert,1,2022,10,17,3995,13,457184829.0,72,27,47,0,0,150,B,Major,49,4,55,7,0,6,3,just wanna rock lil uzi vert,2023-06-01,10,32,50
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2022-08-01,74,4,74
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2022-09-01,55,8,55
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2022-10-01,38,12,38
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2022-11-01,28,17,50
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2023-02-01,28,24,43
unstoppable,sia,1,2016,1,21,7681,13,939844851.0,119,66,"1,145",2,,174,A,Major,47,27,78,11,0,10,8,unstoppable sia,2023-03-01,28,28,50
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2022-08-01,88,4,88
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2022-09-01,76,8,76
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2022-10-01,59,12,59
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2022-11-01,38,17,57
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2022-12-01,38,21,45
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2023-01-01,38,26,58
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2023-02-01,23,30,29
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2023-03-01,23,34,31
until i found you,stephen sanchez,1,2021,9,1,4427,4,726434358.0,69,100,154,20,438,202,A#,Major,34,25,51,69,0,18,4,until i found you stephen sanchez,2023-04-01,23,38,29
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2021-11-01,1,3,1
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2021-12-01,1,7,1
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2022-01-01,1,11,5
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2022-02-01,1,16,2
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2022-03-01,1,20,4
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2022-04-01,1,24,10
easy on me,adele,1,2021,10,14,10195,20,1406111294.0,258,87,657,22,9,142,F,Major,60,13,37,58,0,13,3,easy on me adele,2022-05-01,1,29,24
the real slim shady,eminem,1,2000,1,1,20763,27,1424589568.0,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,the real slim shady eminem,2000-05-01,70,1,70
the real slim shady,eminem,1,2000,1,1,20763,27,1424589568.0,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,the real slim shady eminem,2000-06-01,11,5,11
the real slim shady,eminem,1,2000,1,1,20763,27,1424589568.0,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,the real slim shady eminem,2000-07-01,4,9,5
the real slim shady,eminem,1,2000,1,1,20763,27,1424589568.0,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,the real slim shady eminem,2000-08-01,4,14,30
the real slim shady,eminem,1,2000,1,1,20763,27,1424589568.0,81,53,"3,271",1,17,104,F,Minor,95,78,66,3,0,4,6,the real slim shady eminem,2000-09-01,4,18,88
the color violet,tory lanez,1,2021,12,10,2585,32,415932686.0,3,79,21,1,54,105,F#,Minor,65,46,53,16,0,9,5,the color violet tory lanez,2023-02-01,63,4,63
the color violet,tory lanez,1,2021,12,10,2585,32,415932686.0,3,79,21,1,54,105,F#,Minor,65,46,53,16,0,9,5,the color violet tory lanez,2023-03-01,63,8,84
glimpse of us,joji,1,2022,6,10,6330,6,988515741.0,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,glimpse of us joji,2022-07-01,8,2,8
glimpse of us,joji,1,2022,6,10,6330,6,988515741.0,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,glimpse of us joji,2022-08-01,8,7,21
glimpse of us,joji,1,2022,6,10,6330,6,988515741.0,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,glimpse of us joji,2022-09-01,8,11,26
glimpse of us,joji,1,2022,6,10,6330,6,988515741.0,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,glimpse of us joji,2022-10-01,8,15,27
glimpse of us,joji,1,2022,6,10,6330,6,988515741.0,109,42,158,3,31,170,G#,Major,44,27,32,89,0,14,5,glimpse of us joji,2022-11-01,8,20,84
haegeum,agust d,1,2023,4,21,244,12,118810253.0,6,84,10,2,9,85,G,Major,70,83,84,31,0,47,30,haegeum agust d,2023-05-01,58,1,58
never felt so alone,labrinth,1,2023,4,7,1730,3,117747907.0,46,5,51,0,20,98,F,Major,44,36,41,50,0,38,5,never felt so alone labrinth,2023-05-01,62,3,85
ceilings,lizzy mcalpine,1,2022,4,8,3242,9,293186992.0,67,55,48,0,6,148,A,Major,51,27,33,48,0,22,3,ceilings lizzy mcalpine,2023-03-01,75,1,75
ceilings,lizzy mcalpine,1,2022,4,8,3242,9,293186992.0,67,55,48,0,6,148,A,Major,51,27,33,48,0,22,3,ceilings lizzy mcalpine,2023-04-01,54,5,56
ceilings,lizzy mcalpine,1,2022,4,8,3242,9,293186992.0,67,55,48,0,6,148,A,Major,51,27,33,48,0,22,3,ceilings lizzy mcalpine,2023-05-01,54,10,87
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-04-01,100,1,100
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-05-01,41,6,41
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-06-01,17,10,20
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-07-01,17,14,24
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-08-01,17,19,29
cupid,fifty fifty,1,2023,2,24,526,10,139681964.0,15,93,30,0,320,120,D,Major,77,94,66,65,0,38,3,cupid fifty fifty,2023-09-01,17,23,25
slut me out,nle choppa,1,2022,4,22,816,4,190490915.0,21,4,13,0,4,121,F#,Minor,94,71,61,12,0,53,42,slut me out nle choppa,2023-03-01,96,1,96
slut me out,nle choppa,1,2022,4,22,816,4,190490915.0,21,4,13,0,4,121,F#,Minor,94,71,61,12,0,53,42,slut me out nle choppa,2023-05-01,28,6,34
slut me out,nle choppa,1,2022,4,22,816,4,190490915.0,21,4,13,0,4,121,F#,Minor,94,71,61,12,0,53,42,slut me out nle choppa,2023-06-01,28,10,55
slut me out,nle choppa,1,2022,4,22,816,4,190490915.0,21,4,13,0,4,121,F#,Minor,94,71,61,12,0,53,42,slut me out nle choppa,2023-07-01,28,14,82
all of the girls you loved before,taylor swift,1,2019,8,23,1282,6,185240616.0,26,6,19,0,5,96,D,Major,72,40,47,71,0,13,4,all of the girls you loved before taylor swift,2023-04-01,12,1,12
all of the girls you loved before,taylor swift,1,2019,8,23,1282,6,185240616.0,26,6,19,0,5,96,D,Major,72,40,47,71,0,13,4,all of the girls you loved before taylor swift,2023-05-01,12,6,98
provenza,karol g,1,2022,4,21,6587,34,885093467.0,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,provenza karol g,2022-05-01,36,1,36
provenza,karol g,1,2022,4,21,6587,34,885093467.0,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,provenza karol g,2022-06-01,25,5,45
provenza,karol g,1,2022,4,21,6587,34,885093467.0,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,provenza karol g,2022-07-01,25,9,40
provenza,karol g,1,2022,4,21,6587,34,885093467.0,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,provenza karol g,2022-08-01,25,14,34
provenza,karol g,1,2022,4,21,6587,34,885093467.0,114,104,147,11,20,111,C#,Major,87,53,52,66,1,11,5,provenza karol g,2022-09-01,25,18,43
shivers,ed sheeran,1,2021,9,9,10147,30,1302184087.0,234,71,543,18,,141,D,Major,79,82,86,28,0,4,9,shivers ed sheeran,2021-10-01,16,2,17
shivers,ed sheeran,1,2021,9,9,10147,30,1302184087.0,234,71,543,18,,141,D,Major,79,82,86,28,0,4,9,shivers ed sheeran,2021-11-01,7,7,7
shivers,ed sheeran,1,2021,9,9,10147,30,1302184087.0,234,71,543,18,,141,D,Major,79,82,86,28,0,4,9,shivers ed sheeran,2021-12-01,5,11,6
